index	gene_ids	mt	n_cells	highly_variable	means	dispersions	dispersions_norm
SIRPG	ENSG00000089012	False	160	True	0.2532736244438575	2.012803334403201	0.52078307
SNRPB	ENSG00000125835	False	929	True	1.1067820786964755	3.0765965523381085	0.99918646
ITPA	ENSG00000125877	False	339	True	0.491218635174568	2.7760758277934454	0.7367092
C20orf27	ENSG00000101220	False	347	True	0.5113439104148365	3.392602898729125	1.5268359
PRNP	ENSG00000171867	False	281	True	0.43584696880724527	3.076218927847047	1.1213655
PCNA	ENSG00000132646	False	162	True	0.30816605157782634	3.8590795680257934	2.1246614
CRLS1	ENSG00000088766	False	167	True	0.28211865962071414	3.0042549918226773	1.0291383
ANKEF1	ENSG00000132623	False	11	True	0.024114721632080012	2.0041179206835107	0.5036339
MKKS	ENSG00000125863	False	297	True	0.4540907112193595	2.6441330235837555	0.5676144
TASP1	ENSG00000089123	False	74	True	0.16153955922582264	3.74200869742641	3.9350507
SNX5	ENSG00000089006	False	291	True	0.44232661187662653	2.8704184089809863	0.8576164
RIN2	ENSG00000132669	False	6	True	0.012923088000567686	2.1527039309274123	0.79701287
NAA20	ENSG00000173418	False	368	True	0.556086867304119	2.9300692623102944	0.93406355
CD93	ENSG00000125810	False	46	True	0.1045124744324921	3.762954410533098	3.9764073
CST3	ENSG00000101439	False	1075	True	2.792082924363346	3.981082206925141	1.4360595
CST7	ENSG00000077984	False	535	True	1.3968086397859367	3.7812915746308264	1.810622
ABHD12	ENSG00000100997	False	89	True	0.19748042202006522	4.524096175134534	5.4792604
PLAGL2	ENSG00000126003	False	60	True	0.13099286440931585	4.164457894488144	4.7691646
SNTA1	ENSG00000101400	False	7	True	0.018875176011034306	2.4073343479622005	1.2997735
NECAB3	ENSG00000125967	False	30	True	0.09145318455705626	4.348255743808234	5.1320686
PXMP4	ENSG00000101417	False	43	True	0.13718412376876013	4.842516524598417	6.1079726
RALY	ENSG00000125970	False	611	True	0.8641253627110845	3.6046186913414444	1.8221786
PIGU	ENSG00000101464	False	63	True	0.13087668632937832	3.360612426904901	3.1819944
UQCC1	ENSG00000101019	False	66	True	0.15019719990494854	4.13051860424624	4.7021527
RBM39	ENSG00000131051	False	954	True	1.1658147584501675	3.2145414426061962	0.971731
AAR2	ENSG00000131043	False	63	True	0.10656566217377139	2.101976973662734	0.6968539
MYL9	ENSG00000101335	False	27	True	0.14554637800904946	3.8864605764493247	4.220267
RPN2	ENSG00000118705	False	602	True	0.8405098850839037	3.656121347642189	1.8778856
BLCAP	ENSG00000166619	False	212	True	0.33213481007982104	2.7043722217066963	0.6448155
CTNNBL1	ENSG00000132792	False	275	True	0.4337619455857203	3.2185385543888367	1.3037591
MAFB	ENSG00000204103	False	260	True	0.44088740236156687	2.6764747295698226	0.60906273
SRSF6	ENSG00000124193	False	179	True	0.292829441183655	2.6412010584752523	0.56385684
TTPAL	ENSG00000124120	False	42	True	0.08074201817956202	2.1418099041281686	0.7755029
PKIG	ENSG00000168734	False	117	True	0.25349841505931026	2.1374261386514246	0.76684725
YWHAB	ENSG00000166913	False	1353	True	1.5620909312912172	2.808010663309795	0.51289034
DNTTIP1	ENSG00000101457	False	184	True	0.3530849605661961	4.403586944257015	2.8224895
UBE2C	ENSG00000175063	False	8	True	0.014546437292353814	2.3994962158473183	1.2842973
MMP9	ENSG00000100985	False	6	True	0.017726052611582024	2.5034269395907276	1.4895056
LINC00494	ENSG00000235621	False	6	True	0.014143260519798384	2.1257861169527286	0.74386436
STAU1	ENSG00000124214	False	125	True	0.21206841965769926	2.586846092809397	1.6542144
CEBPB	ENSG00000172216	False	872	True	1.3041362448123213	2.930882761258186	0.5518657
KCNG1	ENSG00000026559	False	23	True	0.11305259957742948	4.188879124928298	4.817384
ATP9A	ENSG00000054793	False	5	True	0.015502597741212003	2.483408059870566	1.449979
FAM210B	ENSG00000124098	False	79	True	0.27118307699226984	5.728169180529404	7.856669
RTFDC1	ENSG00000022277	False	566	True	0.742000474825557	2.7897013724064976	0.651052
ZBP1	ENSG00000124256	False	155	True	0.3569199809739313	4.571189616092563	3.037285
PMEPA1	ENSG00000124225	False	15	True	0.03106074309615943	2.212167409712302	0.91442186
STX16	ENSG00000124222	False	226	True	0.3763008463102547	3.3339901773633986	1.4517192
TUBB1	ENSG00000101162	False	53	True	0.31567579232571635	4.4418592579941985	2.8715384
PSMA7	ENSG00000101182	False	1511	True	1.6770959087091546	3.2472589997591497	1.332209
DIDO1	ENSG00000101191	False	100	True	0.19271204081121407	2.6908807902164034	1.859628
GID8	ENSG00000101193	False	283	True	0.42826640161190416	2.834703988582678	0.81184566
TPD52L2	ENSG00000101150	False	210	True	0.3454433806461401	2.9045534985975743	0.9013632
TCEA2	ENSG00000171703	False	145	True	0.24631169474461945	2.4772207006875693	1.4377621
RGS19	ENSG00000171700	False	724	True	0.905214763349524	2.7778884560109423	0.5336105
PRSS57	ENSG00000185198	False	13	True	0.031101531176755667	2.0129647439954668	0.5211017
ELANE	ENSG00000197561	False	6	True	0.015531484775042405	2.277900977477692	1.0442109
POLR2E	ENSG00000099817	False	441	True	0.6197075016265529	3.135573797862422	1.1408005
ATP5D	ENSG00000099624	False	1459	True	1.5945380204773183	2.963211136201997	0.8023818
C19orf24	ENSG00000228300	False	505	True	0.6756009406837725	2.683068165720216	0.5000615
MUM1	ENSG00000160953	False	75	True	0.19351961648102775	4.5427756683164455	5.516143
ATP8B3	ENSG00000130270	False	7	True	0.01543998152032583	2.1072964620736476	0.70735705
PLEKHJ1	ENSG00000104886	False	446	True	0.6269294412180832	3.502459054371686	1.6603028
GADD45B	ENSG00000099860	False	634	True	0.8890714602137666	3.2495353104278224	1.2687343
SLC39A3	ENSG00000141873	False	171	True	0.2703483256393253	2.0052857640925144	0.5059398
NFIC	ENSG00000141905	False	104	True	0.20401793605034851	3.817041468088773	4.083201
DOHH	ENSG00000129932	False	55	True	0.08621969905900874	2.0644153861190584	0.6226896
TBXA2R	ENSG00000006638	False	14	True	0.07364262294915583	4.516916986010746	5.4650855
SIRT6	ENSG00000077463	False	82	True	0.13256372954810344	2.0810163480301562	0.65546775
CCDC94	ENSG00000105248	False	125	True	0.21605184955829493	3.1889637570280778	2.8430789
FEM1A	ENSG00000141965	False	69	True	0.15217099491201896	3.8865104815401406	4.2203655
SAFB2	ENSG00000130254	False	192	True	0.3239664383752837	3.3047337491638555	1.4142249
DUS3L	ENSG00000141994	False	155	True	0.2595969289513928	3.302481230975683	3.067216
VMAC	ENSG00000187650	False	66	True	0.11908175557437206	2.1153208723577466	0.72320104
ALKBH7	ENSG00000125652	False	635	True	0.8268530143640481	3.3714063978876028	1.4747348
DENND1C	ENSG00000205744	False	158	True	0.266264632725801	3.29472397974511	3.0518994
PCP2	ENSG00000174788	False	11	True	0.02416123677621421	2.0227264021063207	0.5403758
RETN	ENSG00000104918	False	114	True	0.23889526686682822	2.4212533421519984	1.3272562
MAP2K7	ENSG00000076984	False	130	True	0.24064833450008963	2.9207538018166814	2.313506
CD320	ENSG00000167775	False	168	True	0.2784367150842174	2.0218666368962945	0.5386783
RAB11B	ENSG00000185236	False	384	True	0.5465980191184673	2.6305682015805885	0.55023
MARCH2	ENSG00000099785	False	147	True	0.24963061898535488	2.26069049536624	1.0102293
HNRNPM	ENSG00000099783	False	840	True	1.0586636402903067	3.099479634918354	1.0348527
ZNF559	ENSG00000188321	False	39	True	0.0772304908933659	2.1645734887070627	0.82044894
ZNF561	ENSG00000171469	False	55	True	0.1639395375569017	4.851103180110744	6.1249266
CDC37	ENSG00000105401	False	608	True	0.8211571706927789	3.30135678718644	1.375546
S1PR5	ENSG00000180739	False	123	True	0.24771738823840656	2.0050592918117727	0.5054926
ILF3-AS1	ENSG00000267100	False	437	True	0.6315658115332782	3.123799899322436	1.1241289
ILF3	ENSG00000129351	False	251	True	0.4118347442607645	3.2701727542689114	1.3699323
C19orf52	ENSG00000142444	False	104	True	0.20791181594230443	3.7757367643674327	4.0016456
SMARCA4	ENSG00000127616	False	128	True	0.3072961072675457	5.098656371785947	3.7132742
TMEM205	ENSG00000105518	False	303	True	0.5096466920284429	3.6545127804961455	1.8624935
ZNF653	ENSG00000161914	False	7	True	0.016862823411942635	2.1916139554401655	0.8738396
ECSIT	ENSG00000130159	False	182	True	0.283656741423655	2.800999381052898	0.76865065
ELOF1	ENSG00000130165	False	379	True	0.6392826866885543	4.674853709713058	3.3203905
ZNF69	ENSG00000198429	False	12	True	0.024905406818403787	2.0155749867622443	0.5262556
ZNF799	ENSG00000196466	False	19	True	0.06726942669324136	4.039786391494494	4.5230045
FBXW9	ENSG00000132004	False	14	True	0.02805789187287747	2.0134200189877802	0.5220007
HOOK2	ENSG00000095066	False	117	True	0.20726156769683082	3.0092054901386165	2.4881513
RAD23A	ENSG00000179262	False	527	True	0.7202644289459041	3.1332896044487617	1.1375662
IL27RA	ENSG00000104998	False	284	True	0.43386524023183054	2.852954850503642	0.83523554
SAMD1	ENSG00000141858	False	21	True	0.08856217058645825	4.65493155041967	5.7375913
PRKACA	ENSG00000072062	False	103	True	0.2162507398316434	4.186383876015352	4.812457
ZNF333	ENSG00000160961	False	39	True	0.07471060176557723	2.1009188294052996	0.6947646
AC004257.3	ENSG00000270143	False	8	True	0.014953794550439483	2.0737782739696713	0.64117634
AKAP8	ENSG00000105127	False	94	True	0.14844304960157273	2.189793653360786	0.87024546
TPM4	ENSG00000167460	False	350	True	0.5568305497349421	2.6464873199692236	0.57063156
FAM32A	ENSG00000105058	False	383	True	0.568388168285139	3.2308157583870742	1.2756612
CHERP	ENSG00000085872	False	96	True	0.1911368703604723	3.4440339779153653	3.3467078
SMIM7	ENSG00000214046	False	439	True	0.6635976796527153	3.5402052667238113	1.7137507
MYO9B	ENSG00000099331	False	192	True	0.38615326724228566	4.997151680018024	3.583188
BABAM1	ENSG00000105393	False	331	True	0.5067490184246309	3.10943819790418	1.1639386
MVB12A	ENSG00000141971	False	143	True	0.22306189097243057	2.183102856621538	0.8570347
SLC27A1	ENSG00000130304	False	33	True	0.11979228248491489	4.869269420041799	6.160795
COLGALT1	ENSG00000130309	False	89	True	0.15506048997518357	2.089628935563949	0.672473
INSL3	ENSG00000248099	False	9	True	0.018256981347216216	2.0485550673642905	0.59137386
CCDC124	ENSG00000007080	False	300	True	0.4600230774535086	3.7395064420574733	1.9714193
IFI30	ENSG00000216490	False	441	True	0.7778657252004932	2.872987107019698	0.76898295
JUND	ENSG00000130522	False	414	True	0.6931483056139286	3.555742653593446	1.7357513
ELL	ENSG00000105656	False	65	True	0.13087169555537895	2.7462070899988382	1.9688683
CRTC1	ENSG00000105662	False	35	True	0.06875771366538887	2.134310751061372	0.76069605
RFXANK	ENSG00000064490	False	306	True	0.43960415940289216	2.879649011783281	0.86944616
NR2C2AP	ENSG00000184162	False	112	True	0.18738008223469876	2.075466554958628	0.6445098
ZNF682	ENSG00000197124	False	20	True	0.045689494907142386	2.06705356236275	0.6278986
ZNF493	ENSG00000196268	False	62	True	0.19203464207288018	4.4408100796624	5.3148146
LINC00662	ENSG00000261824	False	66	True	0.19281370733874084	5.044128686614504	6.50605
PLEKHF1	ENSG00000166289	False	130	True	0.25007144046475976	2.116006886902174	0.72455555
ANKRD27	ENSG00000105186	False	48	True	0.12345223828257752	4.1289248895547805	4.699006
LSM14A	ENSG00000257103	False	441	True	0.6366980038879052	2.861379381362084	0.75254667
PDCD2L	ENSG00000126249	False	66	True	0.1523106119586653	4.04293785800636	4.529227
ARHGAP33	ENSG00000004777	False	9	True	0.01858920912049031	2.0032673327089348	0.5019545
TYROBP	ENSG00000011600	False	1072	True	2.676945292741965	3.774207811527996	1.1608306
POLR2I	ENSG00000105258	False	390	True	0.5641070664175419	2.777418557309594	0.6336598
TBCB	ENSG00000105254	False	823	True	1.0110845612355162	3.609229155645575	1.8293647
AC092295.7	ENSG00000233527	False	12	True	0.027298554957616118	2.147657097627439	0.78704804
AC074138.3	ENSG00000225975	False	14	True	0.0345570112343528	2.141340567316437	0.7745762
ZNF567	ENSG00000189042	False	60	True	0.10926059459828423	2.1466890409944606	0.78513664
PPP1R14A	ENSG00000167641	False	61	True	0.1931460419373364	4.236272803906534	4.910961
C19orf33	ENSG00000167644	False	9	True	0.03857994119827879	3.4259520528942238	3.3110056
KCNK6	ENSG00000099337	False	86	True	0.15818361831058173	3.582095185868654	3.6193058
RASGRP4	ENSG00000171777	False	72	True	0.11931409454065445	2.810763870756424	2.0963337
ACTN4	ENSG00000130402	False	164	True	0.2796738869705919	2.530119508199011	1.5422094
CAPN12	ENSG00000182472	False	86	True	0.19835931163187542	3.6234603153343152	3.7009802
HNRNPL	ENSG00000104824	False	254	True	0.375689350324119	2.621558000814711	0.53868276
MRPS12	ENSG00000128626	False	374	True	0.6104474274817364	4.16662030691126	2.600742
SAMD4B	ENSG00000179134	False	83	True	0.13682668476356225	2.1867744349283145	0.8642841
EID2	ENSG00000176396	False	20	True	0.12240714553399826	5.1987201292766905	6.8112864
PSMC4	ENSG00000013275	False	451	True	0.6176458587273619	2.9557923325219675	0.8862335
TMEM91	ENSG00000142046	False	83	True	0.1763571696096373	3.186822269341823	2.8388505
ATP5SL	ENSG00000105341	False	152	True	0.26906892815664624	3.421123600015737	3.301472
CEACAM4	ENSG00000105352	False	26	True	0.09945394083646487	4.628191568094694	5.684794
CD79A	ENSG00000105369	False	426	True	1.411595188896195	3.90485541430864	2.5588067
CTC-378H22.1	ENSG00000254887	False	47	True	0.08545766746136514	2.4594581263394404	1.4026904
ETHE1	ENSG00000105755	False	377	True	0.529427408592151	2.7371033971251584	0.68676305
ZNF404	ENSG00000176222	False	11	True	0.024772800372509365	2.0619258216716245	0.617774
ZNF45	ENSG00000124459	False	18	True	0.059239722062954275	3.9334964100094982	4.313138
TOMM40	ENSG00000130204	False	167	True	0.24744252676303952	2.135657541391855	0.76335526
RELB	ENSG00000104856	False	126	True	0.26647842598094407	4.201444778156022	4.8421946
PRKD2	ENSG00000105287	False	143	True	0.27524836963832267	3.264946073957796	2.9931037
BBC3	ENSG00000105327	False	131	True	0.22250914791771886	2.0214637873415926	0.53788286
C5AR1	ENSG00000197405	False	264	True	0.4543811544881836	2.7881762292134753	0.75221676
C5AR2	ENSG00000134830	False	6	True	0.01437563944672396	2.3863727304727855	1.2583854
DHX34	ENSG00000134815	False	30	True	0.09035989125086898	4.117473346187238	4.676395
NAPA-AS1	ENSG00000268061	False	27	True	0.11381968863251173	4.912545955518094	6.246244
PLA2G4C	ENSG00000105499	False	7	True	0.014302459185666878	2.3727270142975323	1.2314423
CYTH2	ENSG00000105443	False	159	True	0.3010860823538546	4.5019637725351975	2.948567
GYS1	ENSG00000104812	False	23	True	0.05064427821457898	2.9748893963294587	2.4203951
TRPM4	ENSG00000130529	False	16	True	0.06584386651047368	4.330436868379568	5.0968857
CD37	ENSG00000104894	False	2063	True	2.4184239036644906	3.1829689324205814	0.661127
FCGRT	ENSG00000104870	False	623	True	0.9603225302228916	3.4813502155189693	1.6300484
PRRG2	ENSG00000126460	False	13	True	0.02497276357808018	2.0580427343620125	0.61010695
IL4I1	ENSG00000104951	False	20	True	0.038765307469721184	2.2521205857296374	0.99330825
SPIB	ENSG00000269404	False	110	True	0.22679647782313253	2.111928750587014	0.7165034
NKG7	ENSG00000105374	False	816	True	2.6704854970733365	4.640069161358365	2.3127856
ZNF175	ENSG00000105497	False	14	True	0.04320461725888825	3.3814892614385594	3.223215
SIGLEC14	ENSG00000254415	False	38	True	0.05880823183809011	2.0345703524654493	0.5637614
FPR1	ENSG00000171051	False	289	True	0.5313211706701353	3.5750331813127043	1.7606343
ZNF350	ENSG00000256683	False	76	True	0.18042380764955723	4.130338733739308	4.7017975
ZNF615	ENSG00000197619	False	14	True	0.02598755143405515	2.043775674114302	0.5819371
ZNF841	ENSG00000197608	False	9	True	0.019048082860376892	2.1855123761491635	0.8617922
ZNF836	ENSG00000196267	False	69	True	0.1405297728678323	2.925864666244761	2.3235972
ZNF528	ENSG00000167555	False	29	True	0.06469590911836594	2.8307131522345315	2.135723
ZNF468	ENSG00000204604	False	44	True	0.07870608098827205	2.3918077966319626	1.2691168
MYADM	ENSG00000179820	False	515	True	0.757035777477995	2.814502506683744	0.6861699
OSCAR	ENSG00000170909	False	145	True	0.24442531552769456	2.7129624309698785	1.9032276
PRPF31	ENSG00000105618	False	286	True	0.448615396096305	2.8947456752023166	0.8887937
MBOAT7	ENSG00000125505	False	146	True	0.22150042242636622	2.067589668707638	0.62895715
LILRA4	ENSG00000239961	False	11	True	0.03455985980669846	2.721486201696207	1.9200575
LAIR1	ENSG00000167613	False	244	True	0.3868540149381453	2.6569875796188667	0.58408844
KIR2DL3	ENSG00000243772	False	21	True	0.05469180183267588	2.0971902366347823	0.6874026
KIR3DL2	ENSG00000240403	False	44	True	0.0949992100916062	2.064665726658408	0.6231839
FCAR	ENSG00000186431	False	13	True	0.033745631122650235	2.3121186697516345	1.1117728
PPP6R1	ENSG00000105063	False	16	True	0.031268155217675564	2.0148851617505175	0.5248935
SUV420H2	ENSG00000133247	False	45	True	0.10143044368601976	3.8072380284550844	4.063844
ISOC2	ENSG00000063241	False	171	True	0.27732714637592687	3.1230408405348324	2.712916
ZNF628	ENSG00000197483	False	31	True	0.05321588510218974	2.2004463853388385	0.891279
CTD-2537I9.12	ENSG00000267523	False	6	True	0.019884369477118444	3.0008692243016064	2.4716916
EPN1	ENSG00000063245	False	156	True	0.23332653856936114	2.681488115789019	1.8410825
AURKC	ENSG00000105146	False	4	True	0.01919132510033347	3.376655447667209	3.213671
CTC-444N24.11	ENSG00000268205	False	33	True	0.08745874794084543	3.7379588757614854	3.9270544
ZNF587B	ENSG00000269343	False	6	True	0.014192319592249134	2.068955888606091	0.6316547
ZNF256	ENSG00000152454	False	13	True	0.025382355729446516	2.034350077873697	0.5633265
CTD-2368P22.1	ENSG00000176593	False	8	True	0.022763011890445398	2.803991852438254	2.0829628
AC010642.1	ENSG00000267216	False	216	True	0.34250411420545884	2.7434018353004905	0.69483495
EIF1AY	ENSG00000198692	False	384	True	0.5544214465243538	2.865490393470554	0.85130084
TPTEP1	ENSG00000100181	False	39	True	0.06302259189679449	2.024072305361524	0.5430333
CECR5	ENSG00000069998	False	153	True	0.2566400776368518	2.9518678105000835	2.3749397
PEX26	ENSG00000215193	False	56	True	0.10750181005089669	2.7552355914636415	1.9866948
MRPL40	ENSG00000185608	False	327	True	0.4691367328479666	2.6176103210126915	0.5336235
CLDN5	ENSG00000184113	False	7	True	0.06217926388489098	3.6837308106529294	3.8199825
SEPT5	ENSG00000184702	False	12	True	0.05637709567395728	2.9400558273618853	2.351617
ARVCF	ENSG00000099889	False	6	True	0.13276840203272736	5.8070672265968115	8.012451
PPIL2	ENSG00000100023	False	83	True	0.16971930795416462	3.216111656434039	2.8966815
IGLL5	ENSG00000254709	False	111	True	0.8853612894057483	4.942645983683066	3.9076707
DDT	ENSG00000099977	False	522	True	0.7650667181978907	3.859235372112962	2.165491
GUCD1	ENSG00000138867	False	131	True	0.22627693939692767	2.4684213698518676	1.4203881
EWSR1	ENSG00000182944	False	529	True	0.7327156078126937	3.1804946602737783	1.2044076
GAS2L1	ENSG00000185340	False	39	True	0.07471267756258171	2.106488295275831	0.7057614
NEFH	ENSG00000100285	False	11	True	0.020346269247770533	2.8025142262840013	2.0800452
ZMAT5	ENSG00000100319	False	171	True	0.25423654261826556	2.1171846930870606	0.7268811
RFPL2	ENSG00000128253	False	8	True	0.033273101393915754	3.6281806202407916	3.7103002
FBXO7	ENSG00000100225	False	385	True	0.5531196826049878	2.6635546898574716	0.59250474
HMGXB4	ENSG00000100281	False	141	True	0.2477627681964536	3.3125756925613206	3.0871472
EIF3D	ENSG00000100353	False	1075	True	1.27361520312346	3.281090919729588	1.0702361
PVALB	ENSG00000100362	False	5	True	0.01883972170579056	2.638232510860116	1.7556754
MPST	ENSG00000128309	False	159	True	0.25657246001843864	2.0462604099497734	0.5868431
LGALS2	ENSG00000100079	False	573	True	1.5197920848158983	3.4364276492900383	1.6850604
SH3BP1	ENSG00000100092	False	291	True	0.43741434556368614	2.693297323984982	0.6306222
LGALS1	ENSG00000100097	False	1283	True	2.5231228616076455	3.429993219028014	1.1062684
ANKRD54	ENSG00000100124	False	96	True	0.20274816398176837	4.115548781491664	4.672595
DDX17	ENSG00000100201	False	461	True	0.6800568493422626	2.918496840853297	0.83342385
APOBEC3A	ENSG00000128383	False	334	True	0.721382751046472	2.7533917149268903	0.5996382
APOBEC3B	ENSG00000179750	False	101	True	0.27199732407802624	2.9324339027261153	2.3365679
APOBEC3G	ENSG00000239713	False	583	True	0.8732243918751914	3.5720433345263616	1.7714056
RPS19BP1	ENSG00000187051	False	663	True	0.8360780957110336	2.87647316108723	0.77391917
ADSL	ENSG00000239900	False	285	True	0.4635605461497304	3.640563282462775	1.8446162
PHF5A	ENSG00000100410	False	411	True	0.5727691802926989	3.075990110759033	1.0564312
DESI1	ENSG00000100418	False	189	True	0.26668786880353573	2.5395605640022136	1.5608505
WBP2NL	ENSG00000183066	False	8	True	0.019093977595155787	2.1458644709783843	0.78350854
SMDT1	ENSG00000183172	False	1031	True	1.2308487313469427	3.577850227124918	1.5094926
PACSIN2	ENSG00000100266	False	121	True	0.24322976082553888	3.462844770612207	3.3838494
PARVB	ENSG00000188677	False	144	True	0.26177580529243344	2.7893260901482657	2.0540054
LDOC1L	ENSG00000188636	False	22	True	0.041603016228986205	2.0540747583847825	0.60227233
PRR5	ENSG00000186654	False	164	True	0.32295514501385547	4.008160985927273	2.3157208
ATXN10	ENSG00000130638	False	338	True	0.5050921993781912	3.2877320635307106	1.3924359
TTC38	ENSG00000075234	False	129	True	0.2810411860332751	2.4850132934579126	1.4531484
CTA-29F11.1	ENSG00000260708	False	191	True	0.304136870963656	2.7533290472330374	0.70755744
CRELD2	ENSG00000184164	False	237	True	0.41195010376162744	3.802253462213261	2.0518346
LMF2	ENSG00000100258	False	155	True	0.2394332431392599	2.542540202943797	1.5667337
TYMP	ENSG00000025708	False	940	True	1.6979726150759649	2.9882720705260186	0.50721145
RABL2B	ENSG00000079974	False	88	True	0.1595780954100342	2.5855390716547824	1.6516337
SAMSN1	ENSG00000155307	False	237	True	0.3910421781186176	2.7222340411411214	0.6677068
USP25	ENSG00000155313	False	51	True	0.08941700426957543	2.003811284404518	0.5030285
MAP3K7CL	ENSG00000156265	False	44	True	0.10516900079162798	2.590458042702543	1.6613461
BACH1	ENSG00000156273	False	61	True	0.09159827759782194	2.0483861470851275	0.5910403
MIS18A	ENSG00000159055	False	63	True	0.15142656773770852	4.1276621859007365	4.6965127
ATP5O	ENSG00000241837	False	1191	True	1.3894228184416475	2.959769648494478	0.59462345
KCNE1	ENSG00000180509	False	13	True	0.02664692642018767	2.1627862655173273	0.81692016
TTC3	ENSG00000182670	False	327	True	0.4917885455899964	2.8137325522672296	0.78496915
DSCR3	ENSG00000157538	False	171	True	0.3603737408251526	4.104119812384859	2.4386992
BRWD1	ENSG00000185658	False	142	True	0.2858088051448079	4.444308235911998	2.874677
BACE2	ENSG00000182240	False	34	True	0.15088491907943602	4.993498909858253	6.406083
SIK1	ENSG00000142178	False	135	True	0.21609839754507829	2.9003425170943884	2.2732043
C21orf33	ENSG00000160221	False	289	True	0.48514214108237813	3.839125564486341	2.099089
ICOSLG	ENSG00000160223	False	34	True	0.08201575007098225	2.5858181536355773	1.6521847
SUMO3	ENSG00000184900	False	570	True	0.8048148615397852	4.0467761786039915	2.431045
SLC19A1	ENSG00000173638	False	31	True	0.05895962830098868	3.2342311504330565	2.9324582
S100B	ENSG00000160307	False	94	True	0.28628215156991405	3.0429921692658475	1.0787829
PRMT2	ENSG00000160310	False	588	True	0.8166465158709774	2.774168829773378	0.62905824
